key,Id,route_id,Capacity,day,fill_level
503,3JPC,2,120L,-5,83.3
503,3JPC,2,120L,-4,86.6
503,3JPC,2,120L,-3,93.1
503,3JPC,2,120L,-2,96.9
503,3JPC,2,120L,-1,0.0
503,3JPC,2,120L,0,7.1
504,JMFE,2,120L,-29,10.3
504,JMFE,2,120L,-28,15.5
504,JMFE,2,120L,-27,13.8
504,JMFE,2,120L,-26,21.3
504,JMFE,2,120L,-25,22.0
504,JMFE,2,120L,-24,27.6
504,JMFE,2,120L,-23,29.3
504,JMFE,2,120L,-22,30.5
504,JMFE,2,120L,-21,34.8
504,JMFE,2,120L,-20,40.3
504,JMFE,2,120L,-19,41.7
504,JMFE,2,120L,-18,44.2
504,JMFE,2,120L,-17,47.5
504,JMFE,2,120L,-16,52.6
504,JMFE,2,120L,-15,57.4
504,JMFE,2,120L,-14,54.8
504,JMFE,2,120L,-13,65.4
504,JMFE,2,120L,-12,64.8
504,JMFE,2,120L,-11,68.5
504,JMFE,2,120L,-10,70.2
504,JMFE,2,120L,-9,74.1
504,JMFE,2,120L,-8,77.6
504,JMFE,2,120L,-7,78.9
504,JMFE,2,120L,-6,82.5
504,JMFE,2,120L,-5,88.7
504,JMFE,2,120L,-4,87.8
504,JMFE,2,120L,-3,94.0
504,JMFE,2,120L,-2,96.0
504,JMFE,2,120L,-1,98.3
504,JMFE,2,120L,0,6.0
505,INLF2G,2,240L,-29,40.5
505,INLF2G,2,240L,-28,47.9
505,INLF2G,2,240L,-27,53.1
505,INLF2G,2,240L,-26,60.3
505,INLF2G,2,240L,-25,66.5
505,INLF2G,2,240L,-24,72.7
505,INLF2G,2,240L,-23,78.2
505,INLF2G,2,240L,-22,83.3
505,INLF2G,2,240L,-21,91.4
505,INLF2G,2,240L,-20,96.3
505,INLF2G,2,240L,-19,1.7
505,INLF2G,2,240L,-18,10.7
505,INLF2G,2,240L,-17,14.3
505,INLF2G,2,240L,-16,22.2
505,INLF2G,2,240L,-15,28.4
505,INLF2G,2,240L,-14,34.5
505,INLF2G,2,240L,-13,39.7
505,INLF2G,2,240L,-12,44.7
505,INLF2G,2,240L,-11,50.6
505,INLF2G,2,240L,-10,56.4
505,INLF2G,2,240L,-9,59.5
505,INLF2G,2,240L,-8,69.9
505,INLF2G,2,240L,-7,75.2
505,INLF2G,2,240L,-6,82.1
505,INLF2G,2,240L,-5,86.7
505,INLF2G,2,240L,-4,93.9
505,INLF2G,2,240L,-3,96.8
505,INLF2G,2,240L,-2,3.2
505,INLF2G,2,240L,-1,7.3
505,INLF2G,2,240L,0,16.8
506,H2TG,2,120L,-29,85.6
506,H2TG,2,120L,-28,88.7
506,H2TG,2,120L,-27,91.4
506,H2TG,2,120L,-26,100.0
506,H2TG,2,120L,-25,2.0
506,H2TG,2,120L,-24,4.6
506,H2TG,2,120L,-23,9.5
506,H2TG,2,120L,-22,14.5
506,H2TG,2,120L,-21,18.7
506,H2TG,2,120L,-20,25.2
506,H2TG,2,120L,-19,27.3
506,H2TG,2,120L,-18,34.5
506,H2TG,2,120L,-17,35.3
506,H2TG,2,120L,-16,40.8
506,H2TG,2,120L,-15,45.9
506,H2TG,2,120L,-14,50.4
506,H2TG,2,120L,-13,54.9
506,H2TG,2,120L,-12,56.7
506,H2TG,2,120L,-11,61.4
506,H2TG,2,120L,-10,61.9
506,H2TG,2,120L,-9,69.6
506,H2TG,2,120L,-8,75.7
506,H2TG,2,120L,-7,79.7
506,H2TG,2,120L,-6,82.4
506,H2TG,2,120L,-5,89.4
506,H2TG,2,120L,-4,90.5
506,H2TG,2,120L,-3,94.2
506,H2TG,2,120L,-2,98.8
506,H2TG,2,120L,-1,2.1
506,H2TG,2,120L,0,8.9
507,6ZAW,2,120L,-29,45.2
507,6ZAW,2,120L,-28,46.7
507,6ZAW,2,120L,-27,50.3
507,6ZAW,2,120L,-26,50.2
507,6ZAW,2,120L,-25,57.1
507,6ZAW,2,120L,-24,59.7
507,6ZAW,2,120L,-23,61.0
507,6ZAW,2,120L,-22,65.5
507,6ZAW,2,120L,-21,68.3
507,6ZAW,2,120L,-20,74.4
507,6ZAW,2,120L,-19,73.3
507,6ZAW,2,120L,-18,78.4
507,6ZAW,2,120L,-17,79.3
507,6ZAW,2,120L,-16,83.2
507,6ZAW,2,120L,-15,87.5
507,6ZAW,2,120L,-14,89.8
507,6ZAW,2,120L,-13,93.2
507,6ZAW,2,120L,-12,96.8
507,6ZAW,2,120L,-11,98.6
507,6ZAW,2,120L,-10,3.7
507,6ZAW,2,120L,-9,5.0
507,6ZAW,2,120L,-8,8.4
507,6ZAW,2,120L,-7,12.1
507,6ZAW,2,120L,-6,15.0
507,6ZAW,2,120L,-5,18.7
507,6ZAW,2,120L,-4,21.2
507,6ZAW,2,120L,-3,24.5
507,6ZAW,2,120L,-2,26.4
507,6ZAW,2,120L,-1,28.3
507,6ZAW,2,120L,0,30.9
508,4QKUNQ,2,240L,-29,44.0
508,4QKUNQ,2,240L,-28,54.1
508,4QKUNQ,2,240L,-27,56.1
508,4QKUNQ,2,240L,-26,64.1
508,4QKUNQ,2,240L,-25,64.0
508,4QKUNQ,2,240L,-24,71.9
508,4QKUNQ,2,240L,-23,79.5
508,4QKUNQ,2,240L,-22,83.3
508,4QKUNQ,2,240L,-21,86.7
508,4QKUNQ,2,240L,-20,89.3
508,4QKUNQ,2,240L,-19,95.2
508,4QKUNQ,2,240L,-18,4.3
508,4QKUNQ,2,240L,-17,6.7
508,4QKUNQ,2,240L,-16,12.1
508,4QKUNQ,2,240L,-15,17.6
508,4QKUNQ,2,240L,-14,20.2
508,4QKUNQ,2,240L,-13,27.8
508,4QKUNQ,2,240L,-12,31.5
508,4QKUNQ,2,240L,-11,37.6
508,4QKUNQ,2,240L,-10,41.3
508,4QKUNQ,2,240L,-9,44.7
508,4QKUNQ,2,240L,-8,51.5
508,4QKUNQ,2,240L,-7,58.0
508,4QKUNQ,2,240L,-6,62.7
508,4QKUNQ,2,240L,-5,67.1
508,4QKUNQ,2,240L,-4,73.4
508,4QKUNQ,2,240L,-3,76.7
508,4QKUNQ,2,240L,-2,82.1
508,4QKUNQ,2,240L,-1,86.3
508,4QKUNQ,2,240L,0,93.4
509,IAUD,2,120L,-29,52.1
509,IAUD,2,120L,-28,55.3
509,IAUD,2,120L,-27,63.8
509,IAUD,2,120L,-26,65.6
509,IAUD,2,120L,-25,71.4
509,IAUD,2,120L,-24,79.4
509,IAUD,2,120L,-23,81.7
509,IAUD,2,120L,-22,87.5
509,IAUD,2,120L,-21,88.8
509,IAUD,2,120L,-20,95.8
509,IAUD,2,120L,-19,98.9
509,IAUD,2,120L,-18,4.0
509,IAUD,2,120L,-17,11.0
509,IAUD,2,120L,-16,12.2
509,IAUD,2,120L,-15,17.2
509,IAUD,2,120L,-14,20.4
509,IAUD,2,120L,-13,27.7
509,IAUD,2,120L,-12,30.1
509,IAUD,2,120L,-11,37.1
509,IAUD,2,120L,-10,37.6
509,IAUD,2,120L,-9,45.5
509,IAUD,2,120L,-8,48.3
509,IAUD,2,120L,-7,55.0
509,IAUD,2,120L,-6,58.5
509,IAUD,2,120L,-5,62.3
509,IAUD,2,120L,-4,67.1
509,IAUD,2,120L,-3,71.0
509,IAUD,2,120L,-2,78.1
509,IAUD,2,120L,-1,79.8
509,IAUD,2,120L,0,85.6
510,R4WTEU,2,120L,-29,80.7
510,R4WTEU,2,120L,-28,84.7
510,R4WTEU,2,120L,-27,89.9
510,R4WTEU,2,120L,-26,90.7
510,R4WTEU,2,120L,-25,96.4
510,R4WTEU,2,120L,-24,2.0
510,R4WTEU,2,120L,-23,5.8
510,R4WTEU,2,120L,-22,8.8
510,R4WTEU,2,120L,-21,16.9
510,R4WTEU,2,120L,-20,20.3
510,R4WTEU,2,120L,-19,24.5
510,R4WTEU,2,120L,-18,27.6
510,R4WTEU,2,120L,-17,33.1
510,R4WTEU,2,120L,-16,38.1
510,R4WTEU,2,120L,-15,41.3
510,R4WTEU,2,120L,-14,46.7
510,R4WTEU,2,120L,-13,49.2
510,R4WTEU,2,120L,-12,54.9
510,R4WTEU,2,120L,-11,60.8
510,R4WTEU,2,120L,-10,65.3
510,R4WTEU,2,120L,-9,69.8
510,R4WTEU,2,120L,-8,72.6
510,R4WTEU,2,120L,-7,76.6
510,R4WTEU,2,120L,-6,80.2
510,R4WTEU,2,120L,-5,82.5
510,R4WTEU,2,120L,-4,87.6
510,R4WTEU,2,120L,-3,93.7
510,R4WTEU,2,120L,-2,98.1
510,R4WTEU,2,120L,-1,4.8
510,R4WTEU,2,120L,0,9.0
511,NMLTD3,2,120L,-29,59.7
511,NMLTD3,2,120L,-28,63.0
511,NMLTD3,2,120L,-27,70.0
511,NMLTD3,2,120L,-26,75.4
511,NMLTD3,2,120L,-25,81.3
511,NMLTD3,2,120L,-24,83.9
511,NMLTD3,2,120L,-23,91.4
511,NMLTD3,2,120L,-22,92.3
511,NMLTD3,2,120L,-21,2.2
511,NMLTD3,2,120L,-20,5.5
511,NMLTD3,2,120L,-19,10.7
511,NMLTD3,2,120L,-18,12.9
511,NMLTD3,2,120L,-17,20.6
511,NMLTD3,2,120L,-16,28.4
511,NMLTD3,2,120L,-15,31.0
511,NMLTD3,2,120L,-14,37.9
511,NMLTD3,2,120L,-13,42.1
511,NMLTD3,2,120L,-12,48.9
511,NMLTD3,2,120L,-11,52.8
511,NMLTD3,2,120L,-10,56.4
511,NMLTD3,2,120L,-9,63.1
511,NMLTD3,2,120L,-8,70.6
511,NMLTD3,2,120L,-7,74.2
511,NMLTD3,2,120L,-6,78.5
511,NMLTD3,2,120L,-5,87.3
511,NMLTD3,2,120L,-4,90.8
511,NMLTD3,2,120L,-3,95.6
511,NMLTD3,2,120L,-2,100.0
511,NMLTD3,2,120L,-1,5.9
511,NMLTD3,2,120L,0,11.1
512,G5FQOZ,2,120L,-29,90.7
512,G5FQOZ,2,120L,-28,93.6
512,G5FQOZ,2,120L,-27,97.4
512,G5FQOZ,2,120L,-26,0.0
512,G5FQOZ,2,120L,-25,1.6
512,G5FQOZ,2,120L,-24,9.6
512,G5FQOZ,2,120L,-23,11.7
512,G5FQOZ,2,120L,-22,10.8
512,G5FQOZ,2,120L,-21,16.9
512,G5FQOZ,2,120L,-20,22.4
512,G5FQOZ,2,120L,-19,24.0
512,G5FQOZ,2,120L,-18,29.6
512,G5FQOZ,2,120L,-17,32.7
512,G5FQOZ,2,120L,-16,32.4
512,G5FQOZ,2,120L,-15,37.6
512,G5FQOZ,2,120L,-14,40.5
512,G5FQOZ,2,120L,-13,42.4
512,G5FQOZ,2,120L,-12,45.7
512,G5FQOZ,2,120L,-11,50.0
512,G5FQOZ,2,120L,-10,53.6
512,G5FQOZ,2,120L,-9,58.3
512,G5FQOZ,2,120L,-8,62.8
512,G5FQOZ,2,120L,-7,65.3
512,G5FQOZ,2,120L,-6,69.0
512,G5FQOZ,2,120L,-5,70.9
512,G5FQOZ,2,120L,-4,75.5
512,G5FQOZ,2,120L,-3,77.7
512,G5FQOZ,2,120L,-2,80.6
512,G5FQOZ,2,120L,-1,87.5
512,G5FQOZ,2,120L,0,84.5
513,5WP3P7,2,120L,-29,95.7
513,5WP3P7,2,120L,-28,2.6
513,5WP3P7,2,120L,-27,6.1
513,5WP3P7,2,120L,-26,8.9
513,5WP3P7,2,120L,-25,13.9
513,5WP3P7,2,120L,-24,18.6
513,5WP3P7,2,120L,-23,25.9
513,5WP3P7,2,120L,-22,30.8
513,5WP3P7,2,120L,-21,36.0
513,5WP3P7,2,120L,-20,35.6
513,5WP3P7,2,120L,-19,40.5
513,5WP3P7,2,120L,-18,44.9
513,5WP3P7,2,120L,-17,53.4
513,5WP3P7,2,120L,-16,56.6
513,5WP3P7,2,120L,-15,60.6
513,5WP3P7,2,120L,-14,65.4
513,5WP3P7,2,120L,-13,69.4
513,5WP3P7,2,120L,-12,72.3
513,5WP3P7,2,120L,-11,79.3
513,5WP3P7,2,120L,-10,82.7
513,5WP3P7,2,120L,-9,85.7
513,5WP3P7,2,120L,-8,92.9
513,5WP3P7,2,120L,-7,95.9
513,5WP3P7,2,120L,-6,1.3
513,5WP3P7,2,120L,-5,5.3
513,5WP3P7,2,120L,-4,11.3
513,5WP3P7,2,120L,-3,14.8
513,5WP3P7,2,120L,-2,17.7
513,5WP3P7,2,120L,-1,24.0
513,5WP3P7,2,120L,0,28.5
514,TSPC,2,120L,-29,77.1
514,TSPC,2,120L,-28,84.8
514,TSPC,2,120L,-27,86.9
514,TSPC,2,120L,-26,95.1
514,TSPC,2,120L,-25,0.5
514,TSPC,2,120L,-24,8.8
514,TSPC,2,120L,-23,12.2
514,TSPC,2,120L,-22,19.0
514,TSPC,2,120L,-21,21.2
514,TSPC,2,120L,-20,29.0
514,TSPC,2,120L,-19,34.0
514,TSPC,2,120L,-18,44.7
514,TSPC,2,120L,-17,45.7
514,TSPC,2,120L,-16,52.6
514,TSPC,2,120L,-15,58.4
514,TSPC,2,120L,-14,61.5
514,TSPC,2,120L,-13,68.8
514,TSPC,2,120L,-12,75.9
514,TSPC,2,120L,-11,81.2
514,TSPC,2,120L,-10,83.3
514,TSPC,2,120L,-9,91.7
514,TSPC,2,120L,-8,99.8
514,TSPC,2,120L,-7,4.8
514,TSPC,2,120L,-6,11.5
514,TSPC,2,120L,-5,13.9
514,TSPC,2,120L,-4,23.0
514,TSPC,2,120L,-3,26.8
514,TSPC,2,120L,-2,34.9
514,TSPC,2,120L,-1,38.3
514,TSPC,2,120L,0,40.9
515,7KPVEF,2,1.100L,-29,46.0
515,7KPVEF,2,1.100L,-28,55.9
515,7KPVEF,2,1.100L,-27,64.1
515,7KPVEF,2,1.100L,-26,78.6
515,7KPVEF,2,1.100L,-25,85.2
515,7KPVEF,2,1.100L,-24,98.2
515,7KPVEF,2,1.100L,-23,5.0
515,7KPVEF,2,1.100L,-22,14.1
515,7KPVEF,2,1.100L,-21,27.3
515,7KPVEF,2,1.100L,-20,35.1
515,7KPVEF,2,1.100L,-19,44.9
515,7KPVEF,2,1.100L,-18,52.9
515,7KPVEF,2,1.100L,-17,64.0
515,7KPVEF,2,1.100L,-16,75.2
515,7KPVEF,2,1.100L,-15,82.4
515,7KPVEF,2,1.100L,-14,93.4
515,7KPVEF,2,1.100L,-13,3.4
515,7KPVEF,2,1.100L,-12,14.0
515,7KPVEF,2,1.100L,-11,26.0
515,7KPVEF,2,1.100L,-10,33.1
515,7KPVEF,2,1.100L,-9,42.4
515,7KPVEF,2,1.100L,-8,57.4
515,7KPVEF,2,1.100L,-7,62.5
515,7KPVEF,2,1.100L,-6,72.7
515,7KPVEF,2,1.100L,-5,82.3
515,7KPVEF,2,1.100L,-4,92.2
515,7KPVEF,2,1.100L,-3,2.6
515,7KPVEF,2,1.100L,-2,13.7
515,7KPVEF,2,1.100L,-1,22.8
515,7KPVEF,2,1.100L,0,33.6
516,2XBH6X,2,1.100L,-29,69.8
516,2XBH6X,2,1.100L,-28,80.1
516,2XBH6X,2,1.100L,-27,86.0
516,2XBH6X,2,1.100L,-26,100.0
516,2XBH6X,2,1.100L,-25,5.4
516,2XBH6X,2,1.100L,-24,14.8
516,2XBH6X,2,1.100L,-23,22.8
516,2XBH6X,2,1.100L,-22,32.1
516,2XBH6X,2,1.100L,-21,44.5
516,2XBH6X,2,1.100L,-20,55.7
516,2XBH6X,2,1.100L,-19,60.7
516,2XBH6X,2,1.100L,-18,71.3
516,2XBH6X,2,1.100L,-17,80.3
516,2XBH6X,2,1.100L,-16,90.7
516,2XBH6X,2,1.100L,-15,100.0
516,2XBH6X,2,1.100L,-14,10.0
516,2XBH6X,2,1.100L,-13,16.6
516,2XBH6X,2,1.100L,-12,27.0
516,2XBH6X,2,1.100L,-11,36.4
516,2XBH6X,2,1.100L,-10,44.6
516,2XBH6X,2,1.100L,-9,52.2
516,2XBH6X,2,1.100L,-8,61.9
516,2XBH6X,2,1.100L,-7,74.1
516,2XBH6X,2,1.100L,-6,83.5
516,2XBH6X,2,1.100L,-5,90.5
516,2XBH6X,2,1.100L,-4,0.5
516,2XBH6X,2,1.100L,-3,11.1
516,2XBH6X,2,1.100L,-2,16.0
516,2XBH6X,2,1.100L,-1,27.1
516,2XBH6X,2,1.100L,0,40.0
517,KAN4FM,2,1.100L,-29,77.0
517,KAN4FM,2,1.100L,-28,87.0
517,KAN4FM,2,1.100L,-27,96.5
517,KAN4FM,2,1.100L,-26,0.0
517,KAN4FM,2,1.100L,-25,11.4
517,KAN4FM,2,1.100L,-24,18.7
517,KAN4FM,2,1.100L,-23,24.9
517,KAN4FM,2,1.100L,-22,35.6
517,KAN4FM,2,1.100L,-21,43.4
517,KAN4FM,2,1.100L,-20,51.7
517,KAN4FM,2,1.100L,-19,59.3
517,KAN4FM,2,1.100L,-18,66.4
517,KAN4FM,2,1.100L,-17,73.9
517,KAN4FM,2,1.100L,-16,83.2
517,KAN4FM,2,1.100L,-15,93.6
517,KAN4FM,2,1.100L,-14,0.8
517,KAN4FM,2,1.100L,-13,8.4
517,KAN4FM,2,1.100L,-12,15.1
517,KAN4FM,2,1.100L,-11,24.2
517,KAN4FM,2,1.100L,-10,34.0
517,KAN4FM,2,1.100L,-9,41.7
517,KAN4FM,2,1.100L,-8,48.4
517,KAN4FM,2,1.100L,-7,53.3
517,KAN4FM,2,1.100L,-6,64.3
517,KAN4FM,2,1.100L,-5,72.7
517,KAN4FM,2,1.100L,-4,80.2
517,KAN4FM,2,1.100L,-3,89.0
517,KAN4FM,2,1.100L,-2,99.0
517,KAN4FM,2,1.100L,-1,5.8
517,KAN4FM,2,1.100L,0,15.5
518,SUQIZF,2,1.100L,-29,4.4
518,SUQIZF,2,1.100L,-28,13.1
518,SUQIZF,2,1.100L,-27,18.5
518,SUQIZF,2,1.100L,-26,28.4
518,SUQIZF,2,1.100L,-25,33.5
518,SUQIZF,2,1.100L,-24,40.8
518,SUQIZF,2,1.100L,-23,45.1
518,SUQIZF,2,1.100L,-22,50.6
518,SUQIZF,2,1.100L,-21,57.0
518,SUQIZF,2,1.100L,-20,65.3
518,SUQIZF,2,1.100L,-19,74.1
518,SUQIZF,2,1.100L,-18,78.4
518,SUQIZF,2,1.100L,-17,83.6
518,SUQIZF,2,1.100L,-16,90.3
518,SUQIZF,2,1.100L,-15,96.9
518,SUQIZF,2,1.100L,-14,6.4
518,SUQIZF,2,1.100L,-13,11.6
518,SUQIZF,2,1.100L,-12,16.6
518,SUQIZF,2,1.100L,-11,22.7
518,SUQIZF,2,1.100L,-10,29.4
518,SUQIZF,2,1.100L,-9,36.1
518,SUQIZF,2,1.100L,-8,41.2
518,SUQIZF,2,1.100L,-7,46.9
518,SUQIZF,2,1.100L,-6,56.1
518,SUQIZF,2,1.100L,-5,61.0
518,SUQIZF,2,1.100L,-4,68.8
518,SUQIZF,2,1.100L,-3,76.3
518,SUQIZF,2,1.100L,-2,81.0
518,SUQIZF,2,1.100L,-1,87.1
518,SUQIZF,2,1.100L,0,97.8
519,OTBUCR,2,1.100L,-29,45.1
519,OTBUCR,2,1.100L,-28,53.9
519,OTBUCR,2,1.100L,-27,64.2
519,OTBUCR,2,1.100L,-26,67.5
519,OTBUCR,2,1.100L,-25,75.8
519,OTBUCR,2,1.100L,-24,86.2
519,OTBUCR,2,1.100L,-23,91.7
519,OTBUCR,2,1.100L,-22,99.5
519,OTBUCR,2,1.100L,-21,8.8
519,OTBUCR,2,1.100L,-20,13.7
519,OTBUCR,2,1.100L,-19,20.1
519,OTBUCR,2,1.100L,-18,27.8
519,OTBUCR,2,1.100L,-17,38.3
519,OTBUCR,2,1.100L,-16,45.4
519,OTBUCR,2,1.100L,-15,51.5
519,OTBUCR,2,1.100L,-14,58.4
519,OTBUCR,2,1.100L,-13,67.3
519,OTBUCR,2,1.100L,-12,76.9
519,OTBUCR,2,1.100L,-11,81.6
519,OTBUCR,2,1.100L,-10,89.4
519,OTBUCR,2,1.100L,-9,96.2
519,OTBUCR,2,1.100L,-8,5.0
519,OTBUCR,2,1.100L,-7,13.6
519,OTBUCR,2,1.100L,-6,23.8
519,OTBUCR,2,1.100L,-5,28.5
519,OTBUCR,2,1.100L,-4,35.7
519,OTBUCR,2,1.100L,-3,44.6
519,OTBUCR,2,1.100L,-2,51.9
519,OTBUCR,2,1.100L,-1,57.6
519,OTBUCR,2,1.100L,0,69.5
520,J5ZR2S,2,1.100L,-29,89.1
520,J5ZR2S,2,1.100L,-28,95.3
520,J5ZR2S,2,1.100L,-27,3.6
520,J5ZR2S,2,1.100L,-26,6.9
520,J5ZR2S,2,1.100L,-25,15.5
520,J5ZR2S,2,1.100L,-24,21.1
520,J5ZR2S,2,1.100L,-23,28.8
520,J5ZR2S,2,1.100L,-22,33.5
520,J5ZR2S,2,1.100L,-21,39.8
520,J5ZR2S,2,1.100L,-20,47.9
520,J5ZR2S,2,1.100L,-19,53.9
520,J5ZR2S,2,1.100L,-18,58.6
520,J5ZR2S,2,1.100L,-17,68.4
520,J5ZR2S,2,1.100L,-16,74.0
520,J5ZR2S,2,1.100L,-15,79.3
520,J5ZR2S,2,1.100L,-14,85.2
520,J5ZR2S,2,1.100L,-13,92.9
520,J5ZR2S,2,1.100L,-12,99.9
520,J5ZR2S,2,1.100L,-11,3.0
520,J5ZR2S,2,1.100L,-10,12.5
520,J5ZR2S,2,1.100L,-9,19.4
520,J5ZR2S,2,1.100L,-8,21.4
520,J5ZR2S,2,1.100L,-7,31.7
520,J5ZR2S,2,1.100L,-6,39.0
520,J5ZR2S,2,1.100L,-5,45.3
520,J5ZR2S,2,1.100L,-4,52.2
520,J5ZR2S,2,1.100L,-3,57.0
520,J5ZR2S,2,1.100L,-2,62.4
520,J5ZR2S,2,1.100L,-1,67.8
520,J5ZR2S,2,1.100L,0,78.6
521,E7LF5S,2,1.100L,-29,46.9
521,E7LF5S,2,1.100L,-28,51.7
521,E7LF5S,2,1.100L,-27,61.8
521,E7LF5S,2,1.100L,-26,66.0
521,E7LF5S,2,1.100L,-25,74.7
521,E7LF5S,2,1.100L,-24,83.9
521,E7LF5S,2,1.100L,-23,92.4
521,E7LF5S,2,1.100L,-22,100.0
521,E7LF5S,2,1.100L,-21,6.5
521,E7LF5S,2,1.100L,-20,13.3
521,E7LF5S,2,1.100L,-19,20.9
521,E7LF5S,2,1.100L,-18,29.0
521,E7LF5S,2,1.100L,-17,41.1
521,E7LF5S,2,1.100L,-16,46.6
521,E7LF5S,2,1.100L,-15,54.9
521,E7LF5S,2,1.100L,-14,60.6
521,E7LF5S,2,1.100L,-13,68.6
521,E7LF5S,2,1.100L,-12,77.4
521,E7LF5S,2,1.100L,-11,83.3
521,E7LF5S,2,1.100L,-10,91.4
521,E7LF5S,2,1.100L,-9,98.5
521,E7LF5S,2,1.100L,-8,6.6
521,E7LF5S,2,1.100L,-7,15.0
521,E7LF5S,2,1.100L,-6,21.4
521,E7LF5S,2,1.100L,-5,30.8
521,E7LF5S,2,1.100L,-4,38.5
521,E7LF5S,2,1.100L,-3,45.6
521,E7LF5S,2,1.100L,-2,52.3
521,E7LF5S,2,1.100L,-1,61.4
521,E7LF5S,2,1.100L,0,68.2
522,R2STNH,2,120L,-29,39.7
522,R2STNH,2,120L,-28,48.3
522,R2STNH,2,120L,-27,48.3
522,R2STNH,2,120L,-26,52.4
522,R2STNH,2,120L,-25,54.1
522,R2STNH,2,120L,-24,60.3
522,R2STNH,2,120L,-23,61.8
522,R2STNH,2,120L,-22,64.8
522,R2STNH,2,120L,-21,67.9
522,R2STNH,2,120L,-20,71.7
522,R2STNH,2,120L,-19,76.2
522,R2STNH,2,120L,-18,79.2
522,R2STNH,2,120L,-17,82.3
522,R2STNH,2,120L,-16,84.6
522,R2STNH,2,120L,-15,88.0
522,R2STNH,2,120L,-14,91.8
522,R2STNH,2,120L,-13,96.6
522,R2STNH,2,120L,-12,100.0
522,R2STNH,2,120L,-11,3.9
522,R2STNH,2,120L,-10,6.1
522,R2STNH,2,120L,-9,10.0
522,R2STNH,2,120L,-8,12.6
522,R2STNH,2,120L,-7,13.6
522,R2STNH,2,120L,-6,19.3
522,R2STNH,2,120L,-5,22.5
522,R2STNH,2,120L,-4,24.9
522,R2STNH,2,120L,-3,29.0
522,R2STNH,2,120L,-2,33.4
522,R2STNH,2,120L,-1,34.9
522,R2STNH,2,120L,0,38.9
523,ZOTG,2,120L,-29,17.7
523,ZOTG,2,120L,-28,25.4
523,ZOTG,2,120L,-27,29.6
523,ZOTG,2,120L,-26,35.8
523,ZOTG,2,120L,-25,42.2
523,ZOTG,2,120L,-24,46.7
523,ZOTG,2,120L,-23,54.6
523,ZOTG,2,120L,-22,61.4
523,ZOTG,2,120L,-21,66.3
523,ZOTG,2,120L,-20,72.2
523,ZOTG,2,120L,-19,74.2
523,ZOTG,2,120L,-18,81.5
523,ZOTG,2,120L,-17,88.2
523,ZOTG,2,120L,-16,94.4
523,ZOTG,2,120L,-15,100.0
523,ZOTG,2,120L,-14,5.9
523,ZOTG,2,120L,-13,11.3
523,ZOTG,2,120L,-12,19.5
523,ZOTG,2,120L,-11,21.3
523,ZOTG,2,120L,-10,26.4
523,ZOTG,2,120L,-9,32.7
523,ZOTG,2,120L,-8,36.7
523,ZOTG,2,120L,-7,43.8
523,ZOTG,2,120L,-6,46.7
523,ZOTG,2,120L,-5,54.1
523,ZOTG,2,120L,-4,60.4
523,ZOTG,2,120L,-3,67.6
523,ZOTG,2,120L,-2,73.4
523,ZOTG,2,120L,-1,75.9
523,ZOTG,2,120L,0,86.1
524,6OLS,2,120L,-29,81.7
524,6OLS,2,120L,-28,88.5
524,6OLS,2,120L,-27,96.3
524,6OLS,2,120L,-26,0.3
524,6OLS,2,120L,-25,5.5
524,6OLS,2,120L,-24,11.0
524,6OLS,2,120L,-23,13.8
524,6OLS,2,120L,-22,21.1
524,6OLS,2,120L,-21,28.7
524,6OLS,2,120L,-20,33.5
524,6OLS,2,120L,-19,37.0
524,6OLS,2,120L,-18,44.8
524,6OLS,2,120L,-17,45.9
524,6OLS,2,120L,-16,51.7
524,6OLS,2,120L,-15,61.2
524,6OLS,2,120L,-14,64.6
524,6OLS,2,120L,-13,68.6
524,6OLS,2,120L,-12,74.3
524,6OLS,2,120L,-11,78.4
524,6OLS,2,120L,-10,85.4
524,6OLS,2,120L,-9,90.5
524,6OLS,2,120L,-8,95.6
524,6OLS,2,120L,-7,0.0
524,6OLS,2,120L,-6,6.6
524,6OLS,2,120L,-5,10.7
524,6OLS,2,120L,-4,15.3
524,6OLS,2,120L,-3,24.0
524,6OLS,2,120L,-2,30.6
524,6OLS,2,120L,-1,35.6
524,6OLS,2,120L,0,39.0
525,RYBY,2,120L,-29,69.5
525,RYBY,2,120L,-28,74.0
525,RYBY,2,120L,-27,76.6
525,RYBY,2,120L,-26,83.0
525,RYBY,2,120L,-25,81.8
525,RYBY,2,120L,-24,88.2
525,RYBY,2,120L,-23,93.7
525,RYBY,2,120L,-22,95.0
525,RYBY,2,120L,-21,0.0
525,RYBY,2,120L,-20,4.8
525,RYBY,2,120L,-19,10.0
525,RYBY,2,120L,-18,9.5
525,RYBY,2,120L,-17,13.2
525,RYBY,2,120L,-16,17.7
525,RYBY,2,120L,-15,20.6
525,RYBY,2,120L,-14,24.5
525,RYBY,2,120L,-13,29.1
525,RYBY,2,120L,-12,36.2
525,RYBY,2,120L,-11,37.7
525,RYBY,2,120L,-10,42.0
525,RYBY,2,120L,-9,44.3
525,RYBY,2,120L,-8,50.5
525,RYBY,2,120L,-7,56.2
525,RYBY,2,120L,-6,55.8
525,RYBY,2,120L,-5,63.6
525,RYBY,2,120L,-4,65.3
525,RYBY,2,120L,-3,68.6
525,RYBY,2,120L,-2,73.0
525,RYBY,2,120L,-1,76.8
